branch,name,slug,cid,parent,nest
Design Software,Graphic Design Software,/categories/graphic-design,572,Design Software,0
Design Software,Desktop Publishing Software,/categories/desktop-publishing,574,Graphic Design Software,1
Design Software,Drawing Software,/categories/drawing,577,Graphic Design Software,1
Design Software,Flipbook Software,/categories/flipbook,1692,Graphic Design Software,1
Design Software,Vector Graphics Software,/categories/vector-graphics,573,Graphic Design Software,1
Design Software,Logo Design Tools Software,/categories/logo-design-tools,1007872,Design Software,0
Design Software,Other Design Software,/categories/other-design,662,Design Software,0
Design Software,Photography Software,/categories/photography,578,Design Software,0
Design Software,Photo Editing Software,/categories/photo-editing,580,Photography Software,1
Design Software,Photo Management Software,/categories/photo-management,579,Photography Software,1
Design Software,Podcast Hosting Platforms,/categories/podcast-hosting,2229,Design Software,0
Design Software,Software Design Software,/categories/software-design,570,Design Software,0
Design Software,Prototyping Software,/categories/prototyping,569,Software Design Software,1
Design Software,Software Design Platforms,/categories/software-design-platforms,2739,Software Design Software,1
Design Software,Web Design Software,/categories/web-design,571,Software Design Software,1
Design Software,Wireframing Software,/categories/wireframing,568,Software Design Software,1
Design Software,Stock Media Software,/categories/stock-media,609,Design Software,0
Design Software,Stock Footage Software,/categories/stock-footage,2237,Stock Media Software,1
Design Software,Stock Music Software,/categories/stock-music,2240,Stock Media Software,1
Design Software,Stock Photos Websites,/categories/stock-photos,1653,Stock Media Software,1
Design Software,Video Software,/categories/video,203,Design Software,0
Design Software,Animation Software,/categories/animation,582,Video Software,1
Design Software,Business Entertainment Software,/categories/business-entertainment,1007111,Video Software,1
Design Software,Live Stream Software,/categories/live-stream-software,1901,Video Software,1
Design Software,Other Video Software,/categories/other-video,592,Video Software,1
Design Software,OTT Platforms,/categories/ott-platforms,2386,Video Software,1
Design Software,Video Content Creation Software,/categories/video-content-creation,1006913,Video Software,1
Design Software,Video Editing Software,/categories/video-editing,500,Video Software,1
Design Software,Video Effects Software,/categories/video-effects,581,Video Software,1
Design Software,Video Hosting Platforms,/categories/video-hosting-platforms,583,Video Software,1
Design Software,Virtual Recording Studio Software,/categories/virtual-recording-studio,1012271,Design Software,0
Design Software,Web Font Marketplaces,/categories/web-font-marketplace,1693,Design Software,0
Development Software,Cloud Platform as a Service (PaaS) Software,/categories/cloud-platform-as-a-service-paas,59,Development Software,0
Development Software,Integrated Development Environments (IDE),/categories/integrated-development-environments-ide,309,Development Software,0
Development Software,C/C++ Integrated Development Environments (IDE),/categories/c-c-integrated-development-environments-ide,1665,Integrated Development Environments (IDE),1
Development Software,Java Integrated Development Environments (IDE),/categories/java-integrated-development-environments-ide,1622,Integrated Development Environments (IDE),1
Development Software,.NET Integrated Development Environments (IDE),/categories/net-integrated-development-environments-ide,1621,Integrated Development Environments (IDE),1
Development Software,Other Integrated Development Environments (IDE),/categories/other-integrated-development-environments-ide,1800,Integrated Development Environments (IDE),1
Development Software,PHP Integrated Development Environments (IDE),/categories/php-integrated-development-environments-ide,1644,Integrated Development Environments (IDE),1
Development Software,Python Integrated Development Environments (IDE),/categories/python-integrated-development-environments-ide,1641,Integrated Development Environments (IDE),1
Development Software,SQL Integrated Development Environments (IDE) Software,/categories/sql-integrated-development-environments-ide,1006549,Integrated Development Environments (IDE),1
Development Software,Software Testing Tools,/categories/software-testing,314,Development Software,0
Development Software,Communication Platform as a Service (cPaaS) Platforms,/categories/communication-platform-as-a-service-cpaas,555,Development Software,0
Development Software,Help Authoring Tools (HAT),/categories/help-authoring-tool-hat,317,Development Software,0
Development Software,Other Development Software,/categories/other-development,334,Development Software,0
Development Software,AI Documentation Generators,/categories/ai-documentation-generators,1012403,Development Software,0
Development Software,API Development Tools,/categories/api-development,2343,Development Software,0
Development Software,API Documentation Management Software,/categories/api-documentation-management,1005459,Development Software,0
Development Software,API Generation Software,/categories/api-generation,1005724,Development Software,0
Development Software,API Management Tools,/categories/api-management,1023,Development Software,0
Development Software,API Marketplaces,/categories/api-marketplace,889,Development Software,0
Development Software,API Mocking Software,/categories/api-mocking,1009658,Development Software,0
Development Software,API Platforms,/categories/api-platforms,1004232,Development Software,0
Development Software,Application Development Software,/categories/application-development,611,Development Software,0
Development Software,Application Development Platforms,/categories/application-development-platforms,2732,Application Development Software,1
Development Software,Java Development Kit (JDK) Distributions,/categories/java-development-kit-jdk-distributions,1003704,Application Development Software,1
Development Software,Java Development Tools,/categories/java-development-tools,2790,Application Development Software,1
Development Software,Mobile Development Software,/categories/mobile-development,159,Application Development Software,1
Development Software,Mobile Development Platforms,/categories/mobile-development-platforms,549,Mobile Development Software,1
Development Software,Drag and Drop App Builder Software,/categories/drag-and-drop-app-builder,552,Mobile Development Software,1
Development Software,Mobile Development Frameworks,/categories/mobile-development-frameworks,551,Mobile Development Software,1
Development Software,Mobile Backend-as-a-Service (mBaaS) Software,/categories/mobile-backend-as-a-service-mbaas,556,Mobile Development Software,1
Development Software,Mobile App Debugging Tools,/categories/mobile-app-debugging,554,Mobile Development Software,1
Development Software,Mobile App Testing Software,/categories/mobile-app-testing,553,Mobile Development Software,1
Development Software,Enterprise App Store Software,/categories/enterprise-app-store,1962,Mobile Development Software,1
Development Software,Low-Code Mobile App Builder,/categories/low-code-mobile-app-builder,1011842,Mobile Development Software,1
Development Software,Mobile Analytics Software,/categories/mobile-analytics,274,Mobile Development Software,1
